Job Number,Job Type,url,Job Title,Job Responsibilities,Location
3124595,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Intern *,Responsibilities Gain industry and organizational knowledge through daily business interactions and job assignments Develop business financial and analytical skills needed for career in global wealth management and financial services Provide marketing and sales support to branches and their teams Perform market research Gain exposure to wealth management business products services and clients financial needs QUALIFICATIONSRequirements High school diploma required In pursuit of college degree preferable At least years of age Internships are intended to be positions that are for limited duration with a maximum duration ten months Strong desire to gain further understanding of the global wealth management business Effective communication and interpersonal skills both written and verbal Ability to work on a team Strong analytical skills and ability to interpret Morgan Stanley EOE committed to diversifying its workforce M F D V ,Americas-United States of America-Illinois-Oak Brook
3124607,Risk Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,EMEA Credit Stress Testing - Associate/Vice President,EMEA Credit Stress Testing Associate VP Division Risk Management Job Title EMEA Credit Stress Testing Location London Job Level Associate VP Company Profile Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities investment management and wealth management services The Firm s employees serve clients worldwide including corporations governments and individuals from more than offices in countries As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture Department Profile The cornerstone of Morgan Stanley s risk management philosophy is the execution of risk adjusted returns through prudent risk taking that protects Morgan Stanley s capital base and franchise Risk Management protects the Firm from exposure to losses resulting from defaults by our lending and trading counterparties Credit Risk Management CRM evaluates credit risk transactions and approves rejects or modifies them considering the availability and appropriateness of arrangements for reducing risk or risk mitigation The department also assigns Internal Credit Ratings establishes and manages credit risk limits in accordance with the risk tolerance established by the Board monitors and reports on credit risk exposures on a regular basis to the Chief Risk Officer and senior management CRM also interacts with business units to ensure that credit risk assessments are factored into business decisions Primary Responsibilities The role sits within the EMEA Credit Stress Testing Portfolio Management Team whose objective is to develop and maintain best practice credit stress testing capabilities and to assist Credit Risk Officers in analysing the results Key responsibilities include Perform stress test calculations using internal credit risk exposure models for EMEA or UK Group portfolios across asset classes including o OTC derivatives o Securities Financing Transactions SFT including Prime Brokerage o Loan products Validate stress test results ensuring accuracy by working closely with o Credit Risk Methodology Group CRMG on understanding and challenging existing methodologies for the calculation of different risk metrics o Credit Middle Office and Credit IT to identify and resolve data quality issues Close coordination with Credit Risk Officers and EMEA Portfolio Risk Team for in depth quantitative and qualitative analysis of the stress test results Preparation of materials and presentation of credit stress testing results at risk committeesQUALIFICATIONSSkills required essential University degree in Quantitative Finance or another quantitative discipline plus proven experience in Credit or Market Risk Management Trading Financial Modelling or related risk functions Strong analytical skills and familiarity with Counterparty Exposure management including industry standard models used e g potential exposure expected loss Ability to work independently in a self directed way to thrive in a collaborative team oriented environment Detail oriented with strong organizational skills such as ability to prioritize multi task and meet deadlines in fast paced environment Strong communications skills both verbal and written including ability to summarize key messages Good working knowledge on SQL Morgan Stanley is an equal opportunities employer We work to provide a supportive and inclusive environment where all individuals can maximise their full potential Our skilled and creative workforce is comprised of individuals drawn from a broad cross section of the global communities in which we operate and who reflect a variety of backgrounds talents perspectives and experiences Our strong commitment to a culture of inclusion is evident through our constant focus on recruiting developing and advancing individuals based on their skills and talents Interested in flexible working opportunities Morgan Stanley empowers employees to have greater freedom of choice through flexible working arrangements Speak to our recruitment team to find out more LI NH ,"Europe, Middle East, Africa-United Kingdom-United Kingdom-London"
3118362,Risk Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Associate - CRM COO Senior Business & Technology,Department Profile The cornerstone of Morgan Stanley s risk management philosophy is the execution of risk adjusted returns through prudent risk taking that protects Morgan Stanley s capital base and franchise Credit Risk Management protects the firm from exposure to losses resulting from defaults by our lending and trading counterparties Background on the Position Morgan Stanley Credit Risk Management CRM is recruiting a Senior Business Technology Analyst for the Process Innovation team within the COO Office This team is mandated to drive process improvements through technology and infrastructure initiatives Specifically the team will facilitate process enhancements and provide support to maintain CRM technology and infrastructure The ideal candidate will have experience in credit risk management knowledge of risk and finance issues related to trading and lending activities and expertise in relevant technology platforms This position offers opportunities to gain exposure to all aspects of Credit risk and to risk managers Primary Responsibilities o Provide support to projects related to technology platforms and infrastructure o Oversee local IT and infrastructure projects as the lead project manager o Manage and maintain CRM s central resource web pages o Contribute to the documentation of technology platform desktop manuals o Collaborate with Credit staff to automate manual applications Skills required o Minimum year of experience in a relevant field at a large financial institution or a top tier consulting firm o Strong proficiency in programming languages such as VBA SQL HTML Java and Perl o Experience with web design and ability to drive user interface development o Excellent verbal and written communication skills o Strong analytical thinking and problem solving skills o Ability to work effectively on multiple complex projects o Highly detailed oriented with a critical degree of accuracy o Proficiency in Microsoft Office programsQUALIFICATIONSSkills required o Minimum year of experience in a relevant field at a large financial institution or a top tier consulting firm o Strong proficiency in programming languages such as VBA SQL HTML Java and Perl o Experience with web design and ability to drive user interface development o Excellent verbal and written communication skills o Strong analytical thinking and problem solving skills o Ability to work effectively on multiple complex projects o Highly detailed oriented with a critical degree of accuracy o Proficiency in Microsoft Office programs,Non-Japan Asia-India
3121897,Risk Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Analyst - Market Risk MRMO DQ,Department Profile The Morgan Stanley Market Risk Department MRD seeks a professional for a India based market risk role MRD provides independent risk management oversight across trading and investment activities conducted by the Firm Reporting to the India Risk Infrastructure Lead the role will include coverage and analysis of information across all asset classes and business activities of the Firm Responsibilities of the Middle Office team include run maintain and improve data flow processes development of tools definition of metrics automation and representation of information to management The role will include significant collaboration with partners across the globe particularly in Budapest New York and London The candidate selected for the role will need to balance technical skills business knowledge process management and people skills to navigate the technical and organizational hurdles of shepherding valuable corporate data of the Firm Responsibilities Identify erroneous market data and appropriate sources for providing the correct data Analyze the impact of market data Greeks changes on risk measures such as Var value at risk Resolution of any issues that emerge in conjunction with Risk Managers and Technology Running the existing processes and work on improvements Operationalizing data collection processes by employing automation Conducting analysis on large data sets processes and technology systems Collaboration with stakeholders and partners distributed in different regions and teams Coordinating work with technology partners related to systems and dataQUALIFICATIONSQualifications Skills Required Basic understanding of the financial concepts and risk areas Advanced Excel programming SQL and or data experience Balance between regular and development ad hoc related tasks Experience in a finance risk or technology related function is a plus not a requirement Good understanding of risk management concepts and financial products Strong verbal and written communication skills,Non-Japan Asia-India
3124626,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Client Service Associate,POSITION SUMMARY The Client Service Associate enhances the client experience by providing exceptional client service supporting Branch functions as needed assisting in safeguarding client assets and serving as administrative and operational support to Financial Advisors The Client Service Associate is responsible for understanding firm policies procedures and digital capabilities that will allow them to interact with Financial Advisor teams as well as new and existing clients DUTIES and RESPONSIBILITIES Maintain existing client relationships through the processing of client requests resolving client inquiries and making sure key client information and documentation is up to date Conduct outreach to maintain strong relationships with client base and identify Firm services and solutions such as digital online access and cash management offerings that support clients needs Onboard new client accounts which includes the collection of required documentation and client information Support the team s marketing strategy by maintaining marketing materials including digital and social media platforms and planning client events and seminars Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Perform administrative duties that support Financial Advisors in daily business practices including but not limited to telephone coverage business travel arrangements coordination of client meetings prepare travel expense reports and file calendar maintenanceQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience High School Diploma Equivalency College degree preferred Industry experience is a plus Willingness to obtain Series and or Series and Knowledge Skills Strong computer skills and knowledge of Microsoft Office products Exceptional interpersonal and client service skills Detail orientated with superior organizational skills Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports To Complex Business Service Officer or Business Service Manager Morgan Stanley EOE committed to diversifying its workforce M F D V ,Americas-United States of America-North Carolina-Asheville
3124590,Finance,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,"Global Treasury Cash Controller, Senior Manager",Company Profile Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities investment management and wealth management services The Firm s employees serve clients worldwide including corporations governments and individuals from more than offices in countries As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture Department Profile The Finance Division reports to the Chief Financial Officer and consists of some employees worldwide Finance protects the Morgan Stanley franchise by serving as guardian of the Firm s books and records and by contributing to Firm wide risk management and risk reduction This division maintains relationships with Morgan Stanley s various industry and government regulators and also serves as the conduit of financial information to the outside investment community Finance plays a critical role as advisor to Morgan Stanley s various businesses and its senior management team Team Profile Global Funding Controllers GFC are responsible for controlling and providing business support for the funding arms of the Firm and is part of the ISG Finance organization Within London GFC comprises of the following core groups Bank Resource Management BRM controllers Treasury Capital Markets TCM Controllers and Liquidity Funding Controllers LFC Pre crisis funding was easy to obtain and not priced into trades due to ample liquidity in the markets Post the landscape looks dramatically different where the economy and regulators have put a spotlight onto Funding and Liquidity making GFC both a focus and growth area An opportunity is open in the TCM team where the team provides business support analysis and has ownership of key Treasury related financial information on behalf of Corporate Treasury The team is also responsible for analysing and attributing these funding costs to the Business Units to help incentivize optimal trading behaviour and decisions TCM Controllers Primary client is Corporate Treasury but also interact closely with Legal Entity Controllers LEC Management Reporting team Global Product Controllers GPC and their business units The role provides an excellent opportunity into Morgan Stanley s core businesses and Balance Sheet with exposure to all products traded Globally Treasury Balance Sheet is bn and allocates bn of net P L to the Business Units Primary Responsibilities An opportunity has arisen for a permanent role within the team The successful candidate will be responsible for global oversight of the Balance Sheet and P L certification processes and associated reporting related to the Firm s cash balances Additionally the role will focus on the high profile front to back renovation of the product partnering with Treasury and Operations The role will include the following responsibilities Oversight of the daily weekly and month end processes for Cash Balance Sheet and Revenue accounts Ongoing development of the Cash Controller model and associated substantiation leveraging and enhancing existing relationships with Operations and Treasury and leading process and operating model renovations Managing and mentoring staff in the Mumbai office Financial Line Item ownership for Cash with related reporting responsibilities working with regulatory teams in New York and approvals for account opening and journal posting Monthly signoff in Morgan Stanley Rs system reviewing any exposures within Rs raised for differences that have not been resolved by the month end sign off deadline Ensuring that ownership is assigned appropriately and reviewed on a timely basis Act as an escalation point for staff for any issues Liaising managing the relationship with auditors and regulators as required Ability to demonstrate in depth knowledge of the underlying product and processes and be the main point of contact for cash related queries and ad hocs This is not an exhaustive list of tasks and responsibilities may change in line with the team and business needs QUALIFICATIONSSkills required Committed and self motivated individual who can demonstrate initiative and problem solving abilities Experience of managing staff remote location management experience desirable Ability to plan and execute against tight timeframes Strong organisational and prioritisation skills Strong appreciation of escalation and risk awareness Analytical skills with a control focus and high regard for attention to detail Critical thinking in order to challenge processes solve for ad hoc queries and creativity to suggest alternative approaches Excellent written and verbal communication skills and ability to deal with colleagues clients of all levels Morgan Stanley is an equal opportunities employer We work to provide a supportive and inclusive environment where all individuals can maximise their full potential Our skilled and creative workforce is comprised of individuals drawn from a broad cross section of the global communities in which we operate and who reflect a variety of backgrounds talents perspectives and experiences Our strong commitment to a culture of inclusion is evident through our constant focus on recruiting developing and advancing individuals based on their skills and talents Interested in flexible working opportunities Morgan Stanley empowers employees to have greater freedom of choice through flexible working arrangements Speak to our recruitment team to find out more ,"Europe, Middle East, Africa-United Kingdom-United Kingdom-London"
3124540,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Branch Administrator,POSITION SUMMARY The Branch Administrator BA is responsible for providing overall administrative support for the Branch including assisting the Branch Manager in connection with matters affecting the Branch facilities Financial Advisors and Support Staff DUTIES and RESPONSIBILITIES Perform administrative functions for Branch Management team including but not limited to telephone coverage business travel arrangements coordination of internal and external meetings events and file calendar maintenance Navigate firm resources and act as a liaison between Branch Management and various internal and external business partners address requests and escalate as necessary Serve as a point of contact for Branch employees including but not limited to benefits enrollments and registration licensing and assist with communication around policy and updates as it relates to HR and Registration items Responsible for office management such as maintaining office supplies ordering business cards and stationery assisting in business continuity planning and acting as point of contact for facilities management Provide administrative support for HR processes I processing New Hire and Termination paperwork Workday and Taleo Act as a point of contact for technology projects migrations equipment installs replacements Prepare and review T Es and ENC requests to ensure compliance with Firm policy utilizing online business systems such as Concur Ariba and SMAART Maintain and review Branch finance and expense management information Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Facilitate and or conduct ad hoc projects trainings and events for the Branch as necessary Responsible for keeping office utilization updated via the Manhattan SystemQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience High School Diploma Equivalency College degree preferred Two or more years of related experience is a plus Knowledge Skills Strong computer skills and knowledge of Microsoft Office products Excellent verbal and written communication and telephone coverage skills Strong time management and solid judgment Exceptional interpersonal and client service skills Detail orientated with superior organizational skills and ability to prioritize workflow Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports to Branch Manager Morgan Stanley EOE committed to diversifying its workforce M F D V ,Americas-United States of America-Maryland-Potomac
3124565,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Training Specialist,Description Train branch and field personnel on all aspects of the desktop best practices implementing solutions for increased productivity client service and efficiency Aligns firm and local objectives and initiatives Primary point of contact for Field Management for all desktop and platform related training programs Primary Responsibilities Possess unique knowledge and experience with platforms and systems Become a SME on any changes to the desktop and platform Author and maintain training manuals materials and newsletters utilized within the field Perform a needs analysis within territory and subsequently develop and maintain a custom learning plan or unique training program Ability to tailor the training approach to maximize the impact within territory Initiate and take ownership of projects within The Training Group Present at large scale events upon request by the Divisional Training Manager and field partners plus attendees Ability to deliver training in an individual one to one coaching setting with all members of the field Provide coaching support during the technologies pilot deployment phase Drive training discussions in Divisional Regional and Complex meetings Provide leadership within divisional training team and branch management Develop and maintain a strong partnership between Information Technology the BU and the DPRM department Mentor and train new Training Specialists Partner and develop relationships with Local Management teams branch technology coordinators CSA coaches and Learning Partners Coordinate feedback and provide unique UX input for development and business areas Responsible for demonstrating the capabilities of the technology and desktop platform to potential recruits during their VIP visits specific to their book of business Analyze and report applicable metrics training impact field feedback user experience and escalations Manage Escalate Issues Act as SME on projects as needed Contribute to running of The Training GroupQUALIFICATIONSMinimum Qualifications Expert ability to create presentations programs and training materials Proven ability to employ cross platform experience in all aspects of a blended learning program Advanced knowledge of Branch environment and the brokerage industry Proven leadership and mentoring ability Expert knowledge of PCs MS Office and Internet applications Advanced ability to recognize and communicate ways to leverage technologies to enhance business practice efficiency time management and communication systems Excellent oral and written communication skills Strong organization and presentation skills ability to conduct presentations to all levels of personnel including management Extensive travel up to Self starter Must be able work independently Must be flexible self directed and detail oriented Education College degree preferred or commensurate applicable experience Series preferred,Americas-United States of America-Texas-Houston
3124185,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Client Service Associate*,POSITION SUMMARY The Client Service Associate enhances the client experience by providing exceptional client service supporting Branch functions as needed assisting in safeguarding client assets and serving as administrative and operational support to Financial Advisors The Client Service Associate is responsible for understanding firm policies procedures and digital capabilities that will allow them to interact with Financial Advisor teams as well as new and existing clients DUTIES and RESPONSIBILITIES Maintain existing client relationships through the processing of client requests resolving client inquiries and making sure key client information and documentation is up to date Conduct outreach to maintain strong relationships with client base and identify Firm services and solutions such as digital online access and cash management offerings that support clients needs Onboard new client accounts which includes the collection of required documentation and client information Support the team s marketing strategy by maintaining marketing materials including digital and social media platforms and planning client events and seminars Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Perform administrative duties that support Financial Advisors in daily business practices including but not limited to telephone coverage business travel arrangements coordination of client meetings prepare travel expense reports and file calendar maintenanceQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience High School Diploma Equivalency College degree preferred Industry experience is a plus Willingness to obtain Series and or Series and Knowledge Skills Strong computer skills and knowledge of Microsoft Office products Exceptional interpersonal and client service skills Detail orientated with superior organizational skills Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports To Complex Business Service Officer or Business Service Manager Morgan Stanley EOE committed to diversifying its workforce M F D V ,Americas-United States of America-Washington-Seattle
3124530,Investment Banking/Sales/Trading/Research,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,"Electronic Trading Risk Manager, Associate/ Vice President",Electronic Trading Risk Management ETRM is a team within Business Unit Risk Management BURM ETRM operates across Sales and Trading so covers both Fixed Income and Equity divisions ETRM works to Provide business ownership of trading limits for IED trading Improve and monitor existing control frameworks for electronic trading platforms applications or create new control frameworks if none exist Provide subject matter expertise and direction as it relates to interpretation and understanding of trading regulatory and trading venue rules Own the Algorithm Trading Inventory and chair meetings where algorithms are discussed and authorized Critical assessment of systems architecture development as it relates to market impact market access fat finger risks etc Product manage the Global Limit Manager GLM system which provides pre trade controls owning the system and monitoring IED flow through it on a real time basis Advising desk heads and Senior Management on e trading control and limit structures E trading regulatory enquiries and exchange audits Provide business ownership of Post Trade Transparency PTT This is a risk management role with specific focus on the highly complex sales and trading infrastructure within the Institutional Equities Division Areas of responsibility will include Participation on systems development projects Review and approval of electronic trading platform implementation Setting of trading limits and defining appropriate limit structure governance Conducting risk reviews of sales and trading applications Reviewing application and engine behaviour against internal policies and external regulatory requirements One off technical reviews Ownership of Algorithmic Trading Governance Forum co ordination Cross asset class coverage for FIC ETRM Coordination with Legal and Compliance General risk management responsibilities This is a risk management role with specific focus on the highly complex sales and trading infrastructure within the Institutional Equities Division Areas of responsibility will include Participation on systems development projects Review and approval of electronic trading platform implementation Setting of trading limits and defining appropriate limit structure governance Conducting risk reviews of sales and trading applications Reviewing application and engine behaviour against internal policies and external regulatory requirements One off technical reviews Ownership of Algorithmic Trading Governance Forum co ordination Cross asset class coverage for FIC ETRM Coordination with Legal and Compliance General risk management responsibilities Candidates should have experience of or strong interest in technology trading making autonomous decisions QUALIFICATIONSAn understanding of and interest in the broader business and regulatory environment is necessary to ensure that appropriate solutions are generated which consider protection of the Firm s franchise and effectively manage the risks across the trade plant products The individual will be expected to interact and build strong relationships with stakeholders across teams functional boundaries and with clients The role requires an ability to recognize and mange conflicting priorities expectations across multiple stakeholders This role requires the ability and willingness to solve time sensitive business and technical problems in a hands on manner A foundation of technical and analytical skills will enable the ideal candidate to learn complex trade flows and data models structures These skills should be coupled with a creative flexible and pragmatic approach to problem solving Knowledge experience of the cash equity and or equity derivative products is preferred A good understanding of the front office processes is also preferred particularly Regulatory requirements Trading infrastructure and order routing Post Trade Transparency Any successful candidate will either have substantial technical experience in financial services in building supporting or auditing front office sales and trading systems or have some experience in management of technology led projects and understand the complexities and issues that result from such initiatives Experience may have included responsibility for authoring technical specifications securities processing data analysis and or performing compliance related activities Should be comfortable performing basic data analysis in Unix and have a strong willingness to learn new technologies This role requires strong multi tasking skills in order to juggle many competing projects and priorities A strong candidate will have a proven ability to manage multiple simultaneous work threads and make good decisions on where to focus efforts This role requires an individual able to communicate with multiple stakeholders across Legal Compliance Risk Management and IED The successful candidate will need to be able to clearly articulate objectives requirements and risks issues The role involves a great deal of interaction with other members of the team and relies on the ability to identify appropriate information sharing leveraging of information effectively and appropriately,"Europe, Middle East, Africa-United Kingdom-United Kingdom-London"
3124275,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Wealth Management Associate,POSITION SUMMARY The Wealth Management Associate is a client facing role Through a combination of marketing methods client management skills and market and product knowledge the Wealth Management Associate partners with team members to address the specific needs and service issues of high net worth clients in order to cultivate existing client relationships DUTIES and RESPONSIBILITIES Independently improves and streamlines the service model and operational procedures for the team Coordinates resolution of complex issues concerns received from the client with input from senior team members Identifies practice management opportunities through various firm channels Establishes and cultivates relationships with new clients and proactively helps to resolve issues and concerns Provides support on products and services Conducts quarterly annual business performance reviews in conjunction with the Financial Advisor May utilize financial planning tools to analyze complex financial information and lead client prospect financial planning presentations in conjunction with the Financial Advisor Additional requirements may include Develops customized presentation materials and manage performance measurements for existing accounts in order to attract new clients Collaborates with the Financial Advisor in developing overall business plans and marketing strategies by independently targeting prospective clients and create plan the content of seminars Initiates organizes promotes and sets up seminars for clients and prospects on behalf of the Financial Advisor Independently assists clients with market and stock research Independently develops implements and communicates new procedures products and portfolio enhancements to high net worth clients Coordinates enrollment campaigns meetings for high net worth individuals individual investors Assigns work to team s Client Service Associate and or Technical Analyst as appropriate Utilizes knowledge experience and expertise obtained through the CFP or CFA qualification process to lead a comprehensive discovery analysis that identifies differentiating information and variables to be used in the financial planning process Cultivates and develops corporate relationships Attends seminars or client meetings with Financial Advisor and coordinates distribution of marketing presentations to clientsQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience Minimum of years of post high school education and or work experience in a field relevant to the position required Four year college degree or professional certification preferred Active Series and or Series and If required maintain CFP or CFA designation Additional product licenses may be required Knowledge Skills Financial industry and product knowledge preferred Effective written and verbal communication skills Knowledge of applicable compliance rules and regulations and firm policies Able to work independently REPORTS TO Complex Business Service Officer with potential dual report to a Group Director Morgan Stanley EOE committed to diversifying its workforce M F D V,Americas-United States of America-California-Menlo Park
3124444,Wealth Management,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,Training Specialist,Description Train branch and field personnel on all aspects of the desktop best practices implementing solutions for increased productivity client service and efficiency Aligns firm and local objectives and initiatives Primary point of contact for Field Management for all desktop and platform related training programs Primary Responsibilities Possess unique knowledge and experience with platforms and systems Become a SME on any changes to the desktop and platform Author and maintain training manuals materials and newsletters utilized within the field Perform a needs analysis within territory and subsequently develop and maintain a custom learning plan or unique training program Ability to tailor the training approach to maximize the impact within territory Initiate and take ownership of projects within The Training Group Present at large scale events upon request by the Divisional Training Manager and field partners plus attendees Ability to deliver training in an individual one to one coaching setting with all members of the field Provide coaching support during the technologies pilot deployment phase Drive training discussions in Divisional Regional and Complex meetings Provide leadership within divisional training team and branch management Develop and maintain a strong partnership between Information Technology the BU and the DPRM department Mentor and train new Training Specialists Partner and develop relationships with Local Management teams branch technology coordinators CSA coaches and Learning Partners Coordinate feedback and provide unique UX input for development and business areas Responsible for demonstrating the capabilities of the technology and desktop platform to potential recruits during their VIP visits specific to their book of business Analyze and report applicable metrics training impact field feedback user experience and escalations Manage Escalate Issues Act as SME on projects as needed Contribute to running of The Training GroupQUALIFICATIONSMinimum Qualifications Expert ability to create presentations programs and training materials Proven ability to employ cross platform experience in all aspects of a blended learning program Advanced knowledge of Branch environment and the brokerage industry Proven leadership and mentoring ability Expert knowledge of PCs MS Office and Internet applications Advanced ability to recognize and communicate ways to leverage technologies to enhance business practice efficiency time management and communication systems Excellent oral and written communication skills Strong organization and presentation skills ability to conduct presentations to all levels of personnel including management Extensive travel up to Self starter Must be able work independently Must be flexible self directed and detail oriented Education College degree preferred or commensurate applicable experience Series preferred,Americas-United States of America-Illinois-Chicago
3124425,Research,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726,"Equity Research – Transportation / Transport, Associate / VP, Hong Kong",I Morgan Stanley Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities wealth management and investment management services With offices in more than countries the Firm s employees serve clients worldwide including corporations governments institutions and individuals II Research Division Morgan Stanley has earned a strong reputation for the originality of its research and the value it creates among investors and decision makers Consistently ranked among the top in its field our Equity Research team looks at economic market industry and company data to enhance the performance of clients global portfolios and to help companies set their strategic direction III Equity Research Based in Hong Kong this role will entail an understanding of companies in Transportation sector in different countries and putting them in perspective from an Asian and global context The candidate will be covering stocks including Hong Kong and or China listed companies Responsibilities Stock coverage of Hong Kong and or China listed companies Identify key industry and company investment opportunities through financial and industry analysis and contribute to sector and company thematic reports Create maintaining financial models leveraging skills in accounting finance and economics Prepare external marketing materials and pitch books Liaise with client and other professional parties on a regular basis for any enquiries Assist Lead Analyst with expanding stock coverage universe and maintenance or updates of models and databases Play an important role in producing and writing company and sector researchQUALIFICATIONS Qualifications University degree with years of relevant sell side experience in the financial industry Native or professional proficiency in both English and Mandarin are mandatory Sector experience is not required but some relevant industry experience is a plus Ability to work independently and work well under pressure Strong analytical ability with a focus on financial modeling and earnings forecasting Excellent and well structured written verbal communication skills required Proactive hard working with strong professional accountability Shortlisted candidates will be invited to attend a written test and modeling assessment LI JY ,Non-Japan Asia-Hong Kong-Hong Kong-Hong Kong
